Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","P-core 0 VID [V]","P-core 1 VID [V]","P-core 2 VID [V]","P-core 3 VID [V]","P-core 4 VID [V]","P-core 5 VID [V]","E-core 6 VID [V]","E-core 7 VID [V]","E-core 8 VID [V]","E-core 9 VID [V]","E-core 10 VID [V]","E-core 11 VID [V]","E-core 12 VID [V]","E-core 13 VID [V]","Uncore VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","P-core 0 Clock [MHz]","P-core 1 Clock [MHz]","P-core 2 Clock [MHz]","P-core 3 Clock [MHz]","P-core 4 Clock [MHz]","P-core 5 Clock [MHz]","E-core 6 Clock [MHz]","E-core 7 Clock [MHz]","E-core 8 Clock [MHz]","E-core 9 Clock [MHz]","E-core 10 Clock [MHz]","E-core 11 Clock [MHz]","E-core 12 Clock [MHz]","E-core 13 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","P-core 0 T0 Effective Clock [MHz]","P-core 0 T1 Effective Clock [MHz]","P-core 1 T0 Effective Clock [MHz]","P-core 1 T1 Effective Clock [MHz]","P-core 2 T0 Effective Clock [MHz]","P-core 2 T1 Effective Clock [MHz]","P-core 3 T0 Effective Clock [MHz]","P-core 3 T1 Effective Clock [MHz]","P-core 4 T0 Effective Clock [MHz]","P-core 4 T1 Effective Clock [MHz]","P-core 5 T0 Effective Clock [MHz]","P-core 5 T1 Effective Clock [MHz]","E-core 6 T0 Effective Clock [MHz]","E-core 7 T0 Effective Clock [MHz]","E-core 8 T0 Effective Clock [MHz]","E-core 9 T0 Effective Clock [MHz]","E-core 10 T0 Effective Clock [MHz]","E-core 11 T0 Effective Clock [MHz]","E-core 12 T0 Effective Clock [MHz]","E-core 13 T0 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","P-core 0 T0 Usage [%]","P-core 0 T1 Usage [%]","P-core 1 T0 Usage [%]","P-core 1 T1 Usage [%]","P-core 2 T0 Usage [%]","P-core 2 T1 Usage [%]","P-core 3 T0 Usage [%]","P-core 3 T1 Usage [%]","P-core 4 T0 Usage [%]","P-core 4 T1 Usage [%]","P-core 5 T0 Usage [%]","P-core 5 T1 Usage [%]","E-core 6 T0 Usage [%]","E-core 7 T0 Usage [%]","E-core 8 T0 Usage [%]","E-core 9 T0 Usage [%]","E-core 10 T0 Usage [%]","E-core 11 T0 Usage [%]","E-core 12 T0 Usage [%]","E-core 13 T0 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","P-core 0 T0 Utility [%]","P-core 0 T1 Utility [%]","P-core 1 T0 Utility [%]","P-core 1 T1 Utility [%]","P-core 2 T0 Utility [%]","P-core 2 T1 Utility [%]","P-core 3 T0 Utility [%]","P-core 3 T1 Utility [%]","P-core 4 T0 Utility [%]","P-core 4 T1 Utility [%]","P-core 5 T0 Utility [%]","P-core 5 T1 Utility [%]","E-core 6 T0 Utility [%]","E-core 7 T0 Utility [%]","E-core 8 T0 Utility [%]","E-core 9 T0 Utility [%]","E-core 10 T0 Utility [%]","E-core 11 T0 Utility [%]","E-core 12 T0 Utility [%]","E-core 13 T0 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","P-core 0 Ratio [x]","P-core 1 Ratio [x]","P-core 2 Ratio [x]","P-core 3 Ratio [x]","P-core 4 Ratio [x]","P-core 5 Ratio [x]","E-core 6 Ratio [x]","E-core 7 Ratio [x]","E-core 8 Ratio [x]","E-core 9 Ratio [x]","E-core 10 Ratio [x]","E-core 11 Ratio [x]","E-core 12 Ratio [x]","E-core 13 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","P-core 0 [°C]","P-core 1 [°C]","P-core 2 [°C]","P-core 3 [°C]","P-core 4 [°C]","P-core 5 [°C]","E-core 6 [°C]","E-core 7 [°C]","E-core 8 [°C]","E-core 9 [°C]","E-core 10 [°C]","E-core 11 [°C]","E-core 12 [°C]","E-core 13 [°C]","Core Distance to TjMAX (avg) [°C]","P-core 0 Distance to TjMAX [°C]","P-core 1 Distance to TjMAX [°C]","P-core 2 Distance to TjMAX [°C]","P-core 3 Distance to TjMAX [°C]","P-core 4 Distance to TjMAX [°C]","P-core 5 Distance to TjMAX [°C]","E-core 6 Distance to TjMAX [°C]","E-core 7 Distance to TjMAX [°C]","E-core 8 Distance to TjMAX [°C]","E-core 9 Distance to TjMAX [°C]","E-core 10 Distance to TjMAX [°C]","E-core 11 Distance to TjMAX [°C]","E-core 12 Distance to TjMAX [°C]","E-core 13 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","P-core 0 Thermal Throttling [Yes/No]","P-core 1 Thermal Throttling [Yes/No]","P-core 2 Thermal Throttling [Yes/No]","P-core 3 Thermal Throttling [Yes/No]","P-core 4 Thermal Throttling [Yes/No]","P-core 5 Thermal Throttling [Yes/No]","E-core 6 Thermal Throttling [Yes/No]","E-core 7 Thermal Throttling [Yes/No]","E-core 8 Thermal Throttling [Yes/No]","E-core 9 Thermal Throttling [Yes/No]","E-core 10 Thermal Throttling [Yes/No]","E-core 11 Thermal Throttling [Yes/No]","E-core 12 Thermal Throttling [Yes/No]","E-core 13 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","P-core 0 Critical Temperature [Yes/No]","P-core 1 Critical Temperature [Yes/No]","P-core 2 Critical Temperature [Yes/No]","P-core 3 Critical Temperature [Yes/No]","P-core 4 Critical Temperature [Yes/No]","P-core 5 Critical Temperature [Yes/No]","E-core 6 Critical Temperature [Yes/No]","E-core 7 Critical Temperature [Yes/No]","E-core 8 Critical Temperature [Yes/No]","E-core 9 Critical Temperature [Yes/No]","E-core 10 Critical Temperature [Yes/No]","E-core 11 Critical Temperature [Yes/No]","E-core 12 Critical Temperature [Yes/No]","E-core 13 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","P-core 0 Power Limit Exceeded [Yes/No]","P-core 1 Power Limit Exceeded [Yes/No]","P-core 2 Power Limit Exceeded [Yes/No]","P-core 3 Power Limit Exceeded [Yes/No]","P-core 4 Power Limit Exceeded [Yes/No]","P-core 5 Power Limit Exceeded [Yes/No]","E-core 6 Power Limit Exceeded [Yes/No]","E-core 7 Power Limit Exceeded [Yes/No]","E-core 8 Power Limit Exceeded [Yes/No]","E-core 9 Power Limit Exceeded [Yes/No]","E-core 10 Power Limit Exceeded [Yes/No]","E-core 11 Power Limit Exceeded [Yes/No]","E-core 12 Power Limit Exceeded [Yes/No]","E-core 13 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","VR VCC Temperature (SVID) [°C]","Voltage Offsets (avg) [V]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","GT Media Voltage Offset [V]","SA Voltage Offset [V]","L2 E-core Voltage Offset [V]","VDDQ TX Voltage [V]","CPU Package Power [W]","IA Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit (Static) [W]","PL2 Power Limit (Static) [W]","Package C2 Residency [%]","Core C0 Residency (avg) [%]","P-core 0 T0 C0 Residency [%]","P-core 0 T1 C0 Residency [%]","P-core 1 T0 C0 Residency [%]","P-core 1 T1 C0 Residency [%]","P-core 2 T0 C0 Residency [%]","P-core 2 T1 C0 Residency [%]","P-core 3 T0 C0 Residency [%]","P-core 3 T1 C0 Residency [%]","P-core 4 T0 C0 Residency [%]","P-core 4 T1 C0 Residency [%]","P-core 5 T0 C0 Residency [%]","P-core 5 T1 C0 Residency [%]","E-core 6 T0 C0 Residency [%]","E-core 7 T0 C0 Residency [%]","E-core 8 T0 C0 Residency [%]","E-core 9 T0 C0 Residency [%]","E-core 10 T0 C0 Residency [%]","E-core 11 T0 C0 Residency [%]","E-core 12 T0 C0 Residency [%]","E-core 13 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","P-core 0 C1 Residency [%]","P-core 1 C1 Residency [%]","P-core 2 C1 Residency [%]","P-core 3 C1 Residency [%]","P-core 4 C1 Residency [%]","P-core 5 C1 Residency [%]","E-core 6 C1 Residency [%]","E-core 7 C1 Residency [%]","E-core 8 C1 Residency [%]","E-core 9 C1 Residency [%]","E-core 10 C1 Residency [%]","E-core 11 C1 Residency [%]","E-core 12 C1 Residency [%]","E-core 13 C1 Residency [%]","Core C6 Residency (avg) [%]","P-core 0 C6 Residency [%]","P-core 1 C6 Residency [%]","P-core 2 C6 Residency [%]","P-core 3 C6 Residency [%]","P-core 4 C6 Residency [%]","P-core 5 C6 Residency [%]","E-core 6 C6 Residency [%]","E-core 7 C6 Residency [%]","E-core 8 C6 Residency [%]","E-core 9 C6 Residency [%]","E-core 10 C6 Residency [%]","E-core 11 C6 Residency [%]","E-core 12 C6 Residency [%]","E-core 13 C6 Residency [%]","Core C7 Residency (avg) [%]","P-core 0 C7 Residency [%]","P-core 1 C7 Residency [%]","P-core 2 C7 Residency [%]","P-core 3 C7 Residency [%]","P-core 4 C7 Residency [%]","P-core 5 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","IA: Thermal Velocity Boost [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","VRM Thermistor [°C]","CPU (Weighted Value) [°C]","CPU Package [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVSB [V]","3VCC [V]","+12V [V]","VIN8 [V]","VIN4 [V]","3VSB_ATX [V]","VTT [V]","DRAM [V]","VIN6 [V]","VIN2 [V]","CPU VCCSA [V]","VIN7 [V]","VIN9 [V]","VHIF [V]","Chassis1 [RPM]","CPU [RPM]","CPU_OPT [RPM]","Chassis3 [RPM]","Chassis4 [RPM]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Temperature 3 [°C]","Drive Remaining Life [%]","Drive Available Spare [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Memory Junction Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Thermal Limit [°C]","GPU Core Voltage [V]","GPU Rail Voltages (avg) [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU 8-pin #2 Input Voltage [V]","GPU Misc0 Input Voltage [V]","GPU Misc1 Input Voltage [V]","GPU Misc2 Input Voltage [V]","GPU SRAM Output Voltage [V]","GPU Fan1 [RPM]","GPU Fan2 [RPM]","GPU Power [W]","GPU Rail Powers (avg) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU SRAM Input Power (sum) [W]","GPU FBVDD Input Power (sum) [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU 8-pin #2 Input Power [W]","GPU Misc0 Input Power [W]","GPU Misc1 Input Power [W]","GPU Misc2 Input Power [W]","GPU Core (NVVDD2) Input Power (sum) [W]","GPU Input PP Source Power (sum) [W]","GPU Core (NVVDD1) Input Power (sum) [W]","GPU Misc3 Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Core (NVVDD) Output Power [W]","GPU Core (NVVDD) Output Power [W]","GPU SRAM Output Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usages (avg) [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU VR Usage [%]","GPU Fan1 [%]","GPU Fan2 [%]","GPU Performance Limiters (avg) [Yes/No]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power [% of TDP] [%]","Total GPU Power (normalized) [% of TDP] [%]","GPU Memory Available [MB]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Framerate (Presented) [FPS]","Framerate (Displayed) [FPS]","Frame Time [ms]","GPU Busy [ms]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
31.10.2023,7:40:47.714,21346,19935,51.7,14629,17948,44.9,0.1,1.265,1.280,1.281,1.296,1.266,1.239,1.269,1.264,1.259,1.259,1.260,1.260,1.260,1.260,1.260,1.199,0.926,4403.5,5087.6,5087.6,5087.6,5087.6,5087.6,5087.6,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,99.8,4489.0,239.4,366.5,1.5,178.1,1.7,154.7,2.0,846.7,1.7,944.3,1.6,853.8,1.2,64.0,3.0,455.5,225.8,410.7,213.2,47.6,14.2,256.4,8.2,14.0,0.0,8.4,0.0,5.2,0.0,29.2,0.0,28.6,0.0,27.4,0.0,1.2,0.3,15.3,7.7,17.2,6.4,1.7,1.0,29.2,8.2,100.0,11.5,21.3,0.2,13.6,0.2,8.9,0.2,43.8,0.2,42.9,0.2,41.1,0.2,2.1,0.3,17.2,8.7,19.2,7.2,1.8,1.1,11.5,44.1,51.0,51.0,51.0,51.0,51.0,51.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,45.0,35,34,33,33,38,37,36,35,35,35,35,34,34,34,34,65,66,67,67,62,63,64,65,65,65,65,66,66,66,66,39,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,41,32,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,38.512,30.352,6.474,0.864,253.0,4095.0,0.0,5.1,7.2,0.0,3.5,0.0,3.0,0.0,16.7,0.0,18.6,0.0,16.8,0.0,1.6,0.1,11.7,5.8,10.6,5.5,1.2,0.4,21.1,41.4,16.0,16.1,68.8,69.6,62.5,1.9,0.0,4.5,2.4,2.7,1.1,0.0,8.4,51.7,0.0,0.4,0.0,0.0,0.0,0.0,95.8,99.4,79.4,89.3,79.6,92.0,98.0,90.3,33.6,43.1,73.4,77.0,0.1,0.0,8.3,1596.1,16.00,16,18,18,36,54,560,2,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,33,25,40,32,1.323,4.960,3.376,3.296,11.904,0.192,0.880,3.376,1.056,1.344,1.648,1.056,1.984,0.984,1.008,1.808,771,467,431,762,789,31,94.0,No,No,20581,617,36,36,45,98.0,100.0,No,No,16968,18628,0.0,0.0,0.0,0.000,0.000,1811,69,0.4,0.2,0.6,0.222,0.409,119771,97310,38.5,50.0,45.0,83.0,0.762,10.408,12.031,12.031,12.028,11.963,11.987,12.027,0.787,1000,1000,90.603,21.902,25.890,11.250,48.706,19.466,39.427,37.456,14.020,5.634,9.333,37.139,59.169,3.496,1.879,28.852,1.762,19.586,9.265,1185.0,1250.5,1035.0,1157.1,24.0,5.0,0.0,0.0,26.1,6.1,24.2,0.0,0.0,0.0,53,53,Yes,No,No,No,No,Yes,No,25.3,27.2,9076,3212,3040,196,16.0,6.6,6.6,152.36,0.38,0,0,0.000,0.000,6212,2457,0.296,0.420,0,
31.10.2023,7:40:49.790,21535,19746,52.1,14730,17847,45.2,0.1,1.286,1.301,1.282,1.282,1.282,1.284,1.284,1.284,1.284,1.284,1.284,1.289,1.289,1.289,1.289,1.204,0.926,4403.5,5087.6,5087.6,5087.6,5087.6,5087.6,5087.6,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,99.8,4489.0,311.4,800.8,22.6,642.3,1.9,393.7,1.9,893.6,0.5,868.7,0.6,962.9,0.5,78.7,58.9,495.8,216.9,399.8,186.1,107.6,93.1,340.0,14.4,32.4,2.3,30.9,1.4,18.1,0.0,37.6,0.6,35.0,0.6,36.6,1.3,5.5,3.3,25.9,13.5,20.6,11.2,6.5,4.5,37.6,14.4,100.0,19.4,49.3,1.7,45.3,0.3,25.8,0.3,57.1,0.2,53.1,0.3,55.7,0.2,5.1,3.4,28.5,14.8,23.0,12.2,7.0,4.7,19.4,44.1,51.0,51.0,51.0,51.0,51.0,51.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,45.0,44,46,46,46,49,50,46,42,42,42,42,42,42,42,42,56,54,54,54,51,50,54,58,58,58,58,58,58,58,58,54,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,33,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,51.260,42.798,6.696,0.945,253.0,4095.0,0.0,6.6,15.8,0.4,12.7,0.0,7.8,0.0,17.6,0.0,17.1,0.0,19.0,0.0,2.0,1.5,12.7,5.6,10.3,4.8,2.8,2.4,25.7,49.6,35.4,30.0,59.7,62.4,59.8,8.2,2.1,26.9,5.1,8.6,5.2,5.3,1.4,46.1,0.0,0.3,0.0,0.0,0.0,0.0,86.8,94.5,46.7,81.0,70.1,83.4,87.9,93.9,16.6,15.0,32.1,51.5,0.0,0.0,0.8,1596.1,16.00,16,18,18,36,54,560,2,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,33,26,48,36,1.341,5.000,3.376,3.296,11.904,0.192,0.872,3.376,1.056,1.344,1.648,1.056,1.984,0.984,1.008,1.824,798,509,431,778,805,31,94.0,No,No,20581,617,36,36,45,98.0,100.0,No,No,16968,18628,0.0,0.0,0.0,0.000,0.000,1811,69,1.0,0.2,1.2,2.550,0.984,119776,97312,38.3,48.0,44.7,83.0,0.769,10.399,12.024,12.025,12.018,11.945,11.968,12.025,0.787,1000,999,92.159,16.362,12.566,9.108,46.846,16.713,31.735,30.092,7.669,4.548,3.620,21.674,56.884,1.926,1.522,15.747,1.762,8.522,7.218,1395.0,1250.5,1215.0,1223.8,16.0,4.0,0.0,1.0,26.5,5.4,21.6,0.0,0.0,0.0,53,53,Yes,No,No,No,No,Yes,No,22.4,25.4,9031,3257,3086,231,16.0,12.2,12.2,82.03,0.37,0,0,0.000,0.000,6212,2457,8.864,6.165,0,
31.10.2023,7:40:51.737,22521,18760,54.5,15151,17426,46.5,0.1,1.281,1.283,1.286,1.291,1.271,1.272,1.273,1.290,1.290,1.290,1.290,1.279,1.274,1.274,1.274,1.204,0.926,4403.5,5087.6,5087.6,5087.6,5087.6,5087.6,5087.6,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,99.8,4489.0,1039.3,1860.2,434.9,1884.4,340.4,1679.8,266.4,2385.5,95.9,1947.2,207.2,2119.5,79.1,681.5,564.3,1301.5,1160.2,1091.0,1038.6,953.5,695.1,1063.0,24.3,41.0,7.7,41.2,5.8,34.9,6.6,50.8,1.7,41.9,3.9,46.2,1.4,18.5,14.1,36.4,32.2,29.4,28.0,26.3,17.7,50.8,24.3,100.0,32.8,61.2,13.0,60.3,10.2,51.1,8.0,75.1,2.9,61.7,6.2,68.3,2.4,20.7,17.1,41.8,37.2,34.2,32.5,30.6,21.0,32.8,44.1,51.0,51.0,51.0,51.0,51.0,51.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,45.0,41,45,48,38,42,57,57,36,36,36,36,36,36,36,36,59,55,52,62,58,43,43,64,64,64,64,64,64,64,64,49,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,51,51,33,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,70.760,61.857,7.046,1.028,253.0,4095.0,0.0,22.7,36.6,8.6,37.1,6.7,33.1,5.2,47.0,1.9,38.3,4.1,41.7,1.6,17.5,14.5,33.4,29.8,28.0,26.7,24.5,17.9,27.8,47.8,52.0,29.1,46.0,52.4,50.8,14.3,11.0,16.5,15.9,19.0,10.7,12.0,11.5,34.2,0.2,0.2,0.0,1.2,0.0,0.1,67.0,73.6,45.9,50.6,50.2,60.1,60.6,69.7,6.9,4.8,2.1,32.7,0.0,0.6,1.0,1596.1,16.00,16,18,18,36,54,560,2,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,33,26,51,44,1.305,4.960,3.376,3.296,11.904,0.192,0.872,3.376,1.056,1.344,1.648,1.056,1.984,0.984,1.008,1.824,980,655,531,978,932,31,94.0,No,No,20581,617,36,36,46,98.0,100.0,No,No,16968,18628,0.0,0.0,0.0,0.000,0.000,1811,69,5.9,0.5,6.4,20.063,2.138,119815,97316,39.4,52.0,47.0,83.0,0.881,10.402,12.013,12.017,12.006,11.893,11.935,12.012,0.938,994,998,115.973,28.132,28.224,18.725,64.358,26.790,49.462,48.671,15.283,9.369,10.258,46.950,77.823,3.800,3.125,36.598,2.238,22.208,14.367,1785.0,2625.5,1575.0,1782.7,6.0,1.0,0.0,0.0,27.4,1.4,5.6,0.0,0.0,0.0,53,53,Yes,No,No,No,No,Yes,No,35.6,37.7,8916,3372,3200,254,16.0,2313.2,0.0,0.43,0.67,0,0,0.000,0.000,6216,2457,1969.062,138.809,0,
31.10.2023,7:40:53.727,22489,18792,54.4,15155,17421,46.5,0.1,1.298,1.299,1.283,1.283,1.283,1.283,1.283,1.293,1.304,1.304,1.304,1.295,1.304,1.317,1.327,1.201,0.926,4403.5,5087.6,5087.6,5087.6,5087.6,5087.6,5087.6,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,3890.5,99.8,4489.0,472.3,1439.2,4.2,1061.0,2.8,840.3,3.0,1597.8,2.7,1319.0,2.3,1454.7,2.4,61.9,10.7,659.5,214.3,495.5,103.3,43.8,127.8,542.2,12.7,36.8,0.9,28.7,0.9,21.0,0.1,40.1,0.9,30.6,0.8,32.7,0.1,1.4,1.1,21.3,7.0,18.2,4.8,2.1,5.5,40.1,12.7,100.0,17.7,55.9,0.2,44.1,0.2,32.2,0.2,60.3,0.2,46.6,0.1,49.7,0.2,2.5,0.4,23.3,7.1,19.7,4.6,1.6,5.4,17.7,44.1,51.0,51.0,51.0,51.0,51.0,51.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,45.0,39,42,37,37,43,36,41,40,40,41,41,38,38,38,38,61,58,63,63,57,64,59,60,60,59,59,62,62,62,62,42,43,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,43,33,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,50.120,41.644,6.726,0.926,253.0,4095.0,0.0,9.8,28.4,0.1,20.9,0.1,16.5,0.1,31.5,0.1,26.0,0.0,28.7,0.0,1.6,0.3,16.9,5.5,12.7,2.7,1.1,3.3,23.8,51.6,44.4,24.6,57.6,67.8,65.5,2.1,0.0,6.8,3.6,3.6,2.5,2.6,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,95.4,99.4,71.4,89.5,78.0,93.0,95.6,94.8,14.3,8.9,24.6,52.2,0.1,0.0,0.1,1596.1,16.00,16,18,18,36,54,560,2,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,33,26,44,36,1.314,4.960,3.376,3.296,11.904,0.200,0.872,3.376,1.056,1.344,1.648,1.056,1.968,0.984,1.008,1.808,882,566,512,901,881,31,94.0,No,No,20581,617,36,36,46,98.0,100.0,No,No,16968,18628,0.0,0.0,0.0,0.000,0.000,1811,69,2.2,0.1,2.4,4.400,0.497,119824,97317,39.2,50.0,45.3,83.0,0.762,10.397,12.023,12.023,12.016,11.941,11.967,12.020,0.787,993,996,105.604,21.962,26.482,10.872,47.952,19.382,39.437,37.189,14.294,5.433,9.592,37.353,58.616,3.561,1.808,29.802,1.792,20.522,9.274,945.0,1250.5,990.0,1558.3,30.0,5.0,0.0,0.0,27.7,5.8,23.1,0.0,0.0,0.0,53,53,Yes,No,No,No,No,Yes,No,27.4,29.5,8885,3403,3232,235,16.0,64.0,64.3,15.63,4.04,0,0,0.000,0.000,6216,2457,26.662,15.583,0,
